core,BogoMIPS,Memory,RPS,p95,p99
4,108.0,8,36,441.5,572.6
4,108.0,8,36,478.3,572.6
4,108.0,8,37,459.5,539.2
4,108.0,8,36,415.8,497.8
4,108.0,8,37,468.8,572.6
4,108.0,8,37,478.3,572.6
4,108.0,8,37,539.2,658.6
4,108.0,8,37,468.8,561.2
4,108.0,8,37,468.8,550.1
4,108.0,8,37,450.4,550.1
4,108.0,8,38,539.2,645.6
4,108.0,8,38,518.1,645.6
4,108.0,8,38,459.5,561.2
4,108.0,8,38,507.8,632.8
4,108.0,8,38,478.3,596
4,108.0,8,38,432.7,518.1
4,108.0,8,38,487.9,584.2
4,108.0,8,33,459.5,584.2
4,108.0,8,33,572.6,699.4
4,108.0,8,38,478.3,584.2
4,108.0,8,38,497.8,584.2
4,108.0,8,38,518.1,658.6
4,108.0,8,38,497.8,620.3
4,108.0,8,38,478.3,572.6
4,108.0,8,38,399.5,468.8
4,108.0,8,38,432.7,528.6
4,108.0,8,38,478.3,596
4,108.0,8,38,518.1,608
4,108.0,8,38,399.5,497.8
4,108.0,8,38,468.8,572.6
4,108.0,8,38,459.5,572.6
4,108.0,8,38,424.2,518.1
4,108.0,8,38,407.5,487.9
4,108.0,8,37,518.1,645.6
4,108.0,8,38,391.6,478.3
4,108.0,8,38,497.8,632.8
4,108.0,8,38,478.3,572.6
4,108.0,8,38,487.9,632.8
4,108.0,8,38,399.5,478.3
4,108.0,8,38,459.5,561.2
4,108.0,8,37,407.5,487.9
4,108.0,8,38,459.5,584.2
4,108.0,8,38,487.9,584.2
4,108.0,8,38,497.8,620.3
4,108.0,8,38,441.5,518.1
4,108.0,8,38,497.8,584.2
4,108.0,8,38,391.6,478.3
4,108.0,8,38,487.9,608
4,108.0,8,38,468.8,596
4,108.0,8,38,450.4,539.2
4,108.0,8,38,399.5,478.3
4,108.0,8,38,478.3,572.6
4,108.0,8,38,478.3,596
4,108.0,8,38,487.9,608
4,108.0,8,33,468.8,584.2
4,108.0,8,36,468.8,550.1
4,108.0,8,36,478.3,596
4,108.0,8,36,507.8,620.3
4,108.0,8,36,507.8,620.3
4,108.0,8,37,487.9,584.2
4,108.0,8,37,487.9,584.2
4,108.0,8,37,507.8,620.3
4,108.0,8,37,459.5,550.1
4,108.0,8,37,441.5,550.1
4,108.0,8,37,432.7,518.1
4,108.0,8,37,608,699.4
4,108.0,8,37,468.8,550.1
4,108.0,8,36,407.5,478.3
4,108.0,8,36,399.5,468.8
4,108.0,8,36,507.8,608
4,108.0,8,36,497.8,596
4,108.0,8,36,478.3,572.6
4,108.0,8,36,487.9,572.6
4,108.0,8,37,497.8,596
4,108.0,8,36,432.7,507.8
4,108.0,8,37,507.8,608
4,108.0,8,37,561.2,671.9
4,108.0,8,37,487.9,608
4,108.0,8,37,399.5,478.3
4,108.0,8,37,424.2,497.8
4,108.0,8,37,518.1,658.6
4,108.0,8,37,415.8,497.8
4,108.0,8,37,487.9,584.2
4,108.0,8,37,399.5,478.3
4,108.0,8,37,487.9,596
4,108.0,8,37,450.4,550.1
4,108.0,8,37,354.3,450.4
4,108.0,8,37,497.8,620.3
4,108.0,8,38,450.4,539.2
4,108.0,8,38,497.8,584.2
4,108.0,8,38,391.6,487.9
4,108.0,8,38,528.6,658.6
4,108.0,8,38,561.2,671.9
4,108.0,8,38,432.7,528.6
4,108.0,8,38,518.1,620.3
4,108.0,8,38,441.5,518.1
4,108.0,8,38,507.8,658.6
4,108.0,8,38,424.2,518.1
4,108.0,8,38,424.2,518.1
4,108.0,8,38,550.1,658.6
4,108.0,8,38,441.5,550.1
4,108.0,8,38,487.9,596
4,108.0,8,38,383.8,478.3
4,108.0,8,38,561.2,671.9
4,108.0,8,38,441.5,528.6
4,108.0,8,38,528.6,632.8
4,108.0,8,38,432.7,528.6
4,108.0,8,38,507.8,632.8
4,108.0,8,38,424.2,507.8
4,108.0,8,38,507.8,608
4,108.0,8,38,507.8,596
4,108.0,8,38,507.8,620.3
4,108.0,8,38,550.1,632.8
4,108.0,8,38,441.5,528.6
4,108.0,8,38,539.2,645.6
4,108.0,8,38,391.6,459.5
4,108.0,8,38,518.1,658.6
4,108.0,8,38,478.3,572.6
4,108.0,8,39,561.2,685.5
4,108.0,8,38,528.6,645.6
4,108.0,8,38,507.8,608
4,108.0,8,33,497.8,620.3
4,108.0,8,33,478.3,584.2
4,108.0,8,38,399.5,487.9
4,108.0,8,33,539.2,645.6
4,108.0,8,33,424.2,518.1
4,108.0,8,33,497.8,620.3
4,108.0,8,38,399.5,487.9
4,108.0,8,38,424.2,507.8
4,108.0,8,38,376.2,450.4
4,108.0,8,38,487.9,596
4,108.0,8,38,528.6,671.9
4,108.0,8,33,507.8,620.3
4,108.0,8,36,450.4,550.1
4,108.0,8,36,424.2,528.6
4,108.0,8,37,441.5,539.2
4,108.0,8,36,518.1,632.8
4,108.0,8,36,478.3,572.6
4,108.0,8,36,528.6,658.6
4,108.0,8,36,507.8,632.8
4,108.0,8,37,507.8,608
4,108.0,8,37,487.9,596
4,108.0,8,37,415.8,507.8
4,108.0,8,37,441.5,518.1
4,108.0,8,37,572.6,685.5
4,108.0,8,37,459.5,561.2
4,108.0,8,37,424.2,518.1
4,108.0,8,37,450.4,550.1
4,108.0,8,37,487.9,608
4,108.0,8,37,620.3,757.6
4,108.0,8,37,550.1,645.6
4,108.0,8,37,608,742.6
4,108.0,8,37,415.8,497.8
4,108.0,8,36,459.5,550.1
4,108.0,8,32,432.7,550.1
4,108.0,8,32,478.3,608
4,108.0,8,36,478.3,572.6
4,108.0,8,36,441.5,550.1
4,108.0,8,36,550.1,658.6
4,108.0,8,37,572.6,699.4
4,108.0,8,37,391.6,459.5
4,108.0,8,36,347.3,407.5
4,108.0,8,36,518.1,632.8
4,108.0,8,36,424.2,497.8
4,108.0,8,36,518.1,620.3
4,108.0,8,33,399.5,478.3
4,108.0,8,33,368.8,450.4
4,108.0,8,38,399.5,497.8
4,108.0,8,33,478.3,561.2
4,108.0,8,35,478.3,584.2
4,108.0,8,34,441.5,550.1
4,108.0,8,38,399.5,468.8
4,108.0,8,38,450.4,561.2
4,108.0,8,37,459.5,584.2
4,108.0,8,38,459.5,561.2
4,108.0,8,38,407.5,478.3
4,108.0,8,38,497.8,608
4,108.0,8,38,468.8,584.2
4,108.0,8,38,424.2,518.1
4,108.0,8,38,487.9,572.6
4,108.0,8,38,539.2,658.6
4,108.0,8,38,596,713.5
4,108.0,8,38,391.6,459.5
4,108.0,8,38,539.2,658.6
4,108.0,8,38,478.3,584.2
4,108.0,8,38,497.8,608
4,108.0,8,38,478.3,572.6
4,108.0,8,38,415.8,497.8
4,108.0,8,38,450.4,528.6
4,108.0,8,38,528.6,645.6
4,108.0,8,38,415.8,497.8
4,108.0,8,38,497.8,620.3
4,108.0,8,38,468.8,561.2
4,108.0,8,39,518.1,620.3
4,108.0,8,38,450.4,539.2
4,108.0,8,38,478.3,584.2
4,108.0,8,38,450.4,539.2
4,108.0,8,38,468.8,608
4,108.0,8,38,528.6,645.6
4,108.0,8,38,539.2,671.9
4,108.0,8,38,507.8,608
4,108.0,8,35,518.1,608
4,108.0,8,34,424.2,528.6
4,108.0,8,38,468.8,596
4,108.0,8,38,518.1,645.6
4,108.0,8,38,487.9,608
4,108.0,8,37,478.3,584.2
4,108.0,8,34,432.7,539.2
4,108.0,8,38,487.9,608
4,108.0,8,38,468.8,584.2
4,108.0,8,38,468.8,550.1
4,108.0,8,38,399.5,487.9
4,108.0,8,38,441.5,539.2
4,108.0,8,38,478.3,572.6
4,108.0,8,38,539.2,645.6
4,108.0,8,38,399.5,487.9
4,108.0,8,38,424.2,518.1
4,108.0,8,38,550.1,658.6
4,108.0,8,38,441.5,550.1
4,108.0,8,37,478.3,584.2
4,108.0,8,33,497.8,632.8
4,108.0,8,38,424.2,518.1
4,108.0,8,33,450.4,584.2
4,108.0,8,38,432.7,507.8
4,108.0,8,38,518.1,632.8
4,108.0,8,38,383.8,459.5
4,108.0,8,38,518.1,632.8
4,108.0,8,38,468.8,561.2
4,108.0,8,38,497.8,620.3
4,108.0,8,37,478.3,596
4,108.0,8,38,450.4,550.1
4,108.0,8,38,468.8,561.2
4,108.0,8,38,487.9,608
4,108.0,8,38,550.1,671.9
4,108.0,8,38,596,742.6
4,108.0,8,33,507.8,620.3
4,108.0,8,32,550.1,685.5
4,108.0,8,36,468.8,584.2
4,108.0,8,37,383.8,468.8
4,108.0,8,33,528.6,632.8
4,108.0,8,33,497.8,608
4,108.0,8,38,528.6,645.6
4,108.0,8,38,468.8,572.6
4,108.0,8,38,376.2,450.4
4,108.0,8,38,550.1,658.6
4,108.0,8,38,487.9,608
4,108.0,8,38,539.2,671.9
4,108.0,8,38,399.5,497.8
4,108.0,8,38,550.1,671.9
4,108.0,8,38,518.1,645.6
4,108.0,8,38,487.9,596
4,108.0,8,38,497.8,596
4,108.0,8,34,497.8,596
4,108.0,8,34,497.8,608
4,108.0,8,34,487.9,596
4,108.0,8,38,497.8,608
4,108.0,8,38,507.8,632.8
4,108.0,8,38,424.2,518.1
4,108.0,8,38,539.2,671.9
4,108.0,8,38,478.3,608
4,108.0,8,38,432.7,550.1
4,108.0,8,38,407.5,497.8
4,108.0,8,38,415.8,497.8
4,108.0,8,38,478.3,584.2
4,108.0,8,38,399.5,478.3
4,108.0,8,38,561.2,685.5
4,108.0,8,38,518.1,620.3
4,108.0,8,38,497.8,620.3
4,108.0,8,38,507.8,608
4,108.0,8,38,518.1,632.8
4,108.0,8,38,507.8,620.3
4,108.0,8,38,497.8,596
4,108.0,8,34,518.1,658.6
4,108.0,8,34,518.1,620.3
4,108.0,8,33,468.8,572.6
4,108.0,8,33,528.6,645.6
4,108.0,8,36,497.8,596
4,108.0,8,33,361.5,441.5
4,108.0,8,38,424.2,507.8
4,108.0,8,38,507.8,608
4,108.0,8,38,487.9,596
4,108.0,8,38,415.8,507.8
4,108.0,8,38,450.4,539.2
4,108.0,8,38,459.5,572.6
4,108.0,8,38,459.5,550.1
4,108.0,8,38,478.3,550.1
4,108.0,8,38,459.5,572.6
4,108.0,8,38,450.4,572.6
4,108.0,8,38,497.8,608
4,108.0,8,38,391.6,468.8
4,108.0,8,37,507.8,645.6
4,108.0,8,38,518.1,620.3
4,108.0,8,37,478.3,584.2
4,108.0,8,38,459.5,572.6
4,108.0,8,38,507.8,632.8
4,108.0,8,38,450.4,550.1
4,108.0,8,38,478.3,572.6
4,108.0,8,38,432.7,539.2
4,108.0,8,33,450.4,561.2
4,108.0,8,33,507.8,620.3
4,108.0,8,35,487.9,572.6
4,108.0,8,33,497.8,632.8
4,108.0,8,38,407.5,478.3
4,108.0,8,38,376.2,450.4
4,108.0,8,38,383.8,468.8
4,108.0,8,38,459.5,561.2
4,108.0,8,38,450.4,528.6
4,108.0,8,38,487.9,584.2
4,108.0,8,33,497.8,608
4,108.0,8,38,450.4,539.2
4,108.0,8,37,407.5,497.8
4,108.0,8,37,347.3,432.7
4,108.0,8,37,450.4,550.1
4,108.0,8,37,518.1,620.3
4,108.0,8,38,518.1,632.8
4,108.0,8,37,407.5,487.9
4,108.0,8,38,487.9,584.2
4,108.0,8,37,518.1,658.6
4,108.0,8,38,497.8,608
4,108.0,8,38,539.2,671.9
4,108.0,8,38,432.7,518.1
4,108.0,8,37,487.9,608
4,108.0,8,37,550.1,658.6
4,108.0,8,37,487.9,584.2
4,108.0,8,38,407.5,497.8
4,108.0,8,38,487.9,645.6
4,108.0,8,38,407.5,487.9
4,108.0,8,38,478.3,572.6
4,108.0,8,38,478.3,596
4,108.0,8,38,450.4,561.2
4,108.0,8,38,441.5,561.2
4,108.0,8,38,507.8,608
4,108.0,8,38,432.7,528.6
4,108.0,8,38,528.6,632.8
4,108.0,8,38,459.5,550.1
4,108.0,8,38,478.3,584.2
4,108.0,8,38,450.4,518.1
4,108.0,8,38,459.5,561.2
4,108.0,8,38,361.5,432.7
4,108.0,8,38,468.8,584.2
4,108.0,8,38,478.3,572.6
4,108.0,8,38,468.8,584.2
4,108.0,8,38,450.4,561.2
4,108.0,8,38,572.6,685.5
4,108.0,8,38,459.5,550.1
4,108.0,8,38,487.9,632.8
4,108.0,8,38,459.5,561.2
4,108.0,8,38,450.4,572.6
4,108.0,8,38,468.8,572.6
4,108.0,8,38,432.7,528.6
4,108.0,8,38,518.1,632.8
4,108.0,8,38,518.1,632.8
4,108.0,8,38,432.7,528.6
4,108.0,8,38,487.9,572.6
4,108.0,8,38,497.8,620.3
4,108.0,8,38,441.5,539.2
4,108.0,8,38,528.6,658.6
4,108.0,8,38,518.1,620.3
4,108.0,8,38,497.8,608
4,108.0,8,38,487.9,645.6
4,108.0,8,38,596,727.9
4,108.0,8,34,584.2,685.5
4,108.0,8,38,424.2,507.8
4,108.0,8,38,441.5,528.6
4,108.0,8,38,424.2,507.8
4,108.0,8,38,432.7,539.2
4,108.0,8,38,424.2,497.8
4,108.0,8,38,528.6,658.6
4,108.0,8,38,561.2,699.4
4,108.0,8,38,478.3,584.2
4,108.0,8,38,468.8,572.6
4,108.0,8,38,497.8,608
4,108.0,8,34,478.3,572.6
4,108.0,8,33,561.2,671.9
4,108.0,8,33,478.3,572.6
4,108.0,8,36,507.8,620.3
4,108.0,8,36,487.9,584.2
4,108.0,8,36,391.6,487.9
4,108.0,8,38,424.2,507.8
4,108.0,8,38,528.6,632.8
4,108.0,8,38,424.2,518.1
4,108.0,8,38,468.8,584.2
4,108.0,8,38,487.9,596
4,108.0,8,38,497.8,596
4,108.0,8,38,432.7,518.1
4,108.0,8,38,478.3,572.6
4,108.0,8,38,399.5,478.3
4,108.0,8,34,441.5,550.1
4,108.0,8,33,518.1,608
4,108.0,8,35,478.3,584.2
4,108.0,8,33,441.5,528.6
4,108.0,8,34,415.8,507.8
4,108.0,8,35,478.3,584.2
4,108.0,8,33,441.5,507.8
4,108.0,8,32,468.8,572.6
4,108.0,8,33,572.6,699.4
4,108.0,8,38,368.8,459.5
4,108.0,8,33,497.8,596
4,108.0,8,38,399.5,478.3
4,108.0,8,38,407.5,507.8
4,108.0,8,38,528.6,620.3
4,108.0,8,33,468.8,572.6
4,108.0,8,36,487.9,584.2
4,108.0,8,36,450.4,572.6
4,108.0,8,36,539.2,658.6
4,108.0,8,36,441.5,518.1
4,108.0,8,36,561.2,671.9
4,108.0,8,37,487.9,608
4,108.0,8,37,487.9,584.2
4,108.0,8,37,478.3,572.6
4,108.0,8,37,383.8,450.4
4,108.0,8,36,391.6,459.5
4,108.0,8,37,518.1,632.8
4,108.0,8,37,478.3,596
4,108.0,8,37,450.4,561.2
4,108.0,8,37,539.2,658.6
4,108.0,8,37,468.8,572.6
4,108.0,8,37,596,727.9
4,108.0,8,37,399.5,468.8
4,108.0,8,37,459.5,572.6
4,108.0,8,37,528.6,658.6
4,108.0,8,37,497.8,596
4,108.0,8,38,497.8,596
4,108.0,8,38,450.4,539.2
4,108.0,8,38,478.3,596
4,108.0,8,38,497.8,608
4,108.0,8,38,518.1,645.6
4,108.0,8,38,487.9,584.2
4,108.0,8,38,507.8,632.8
4,108.0,8,38,497.8,596
4,108.0,8,37,497.8,608
4,108.0,8,35,487.9,608
4,108.0,8,36,518.1,620.3
4,108.0,8,36,518.1,632.8
4,108.0,8,36,459.5,561.2
4,108.0,8,36,432.7,518.1
4,108.0,8,36,441.5,528.6
4,108.0,8,36,507.8,620.3
4,108.0,8,36,424.2,487.9
4,108.0,8,36,424.2,528.6
4,108.0,8,36,528.6,632.8
4,108.0,8,36,432.7,518.1
4,108.0,8,36,487.9,584.2
4,108.0,8,36,497.8,596
4,108.0,8,36,478.3,584.2
4,108.0,8,36,518.1,645.6
4,108.0,8,37,478.3,596
4,108.0,8,37,507.8,608
4,108.0,8,37,550.1,671.9
4,108.0,8,37,441.5,518.1
4,108.0,8,37,441.5,539.2
4,108.0,8,37,415.8,507.8
4,108.0,8,37,468.8,572.6
4,108.0,8,37,507.8,620.3
4,108.0,8,37,497.8,608
4,108.0,8,37,507.8,645.6
4,108.0,8,38,507.8,632.8
4,108.0,8,38,441.5,539.2
4,108.0,8,38,459.5,561.2
4,108.0,8,38,528.6,658.6
4,108.0,8,38,424.2,507.8
4,108.0,8,38,487.9,584.2
4,108.0,8,38,518.1,645.6
4,108.0,8,38,478.3,596
4,108.0,8,38,441.5,561.2
4,108.0,8,38,450.4,561.2
4,108.0,8,38,459.5,561.2
4,108.0,8,38,478.3,596
4,108.0,8,34,441.5,561.2
4,108.0,8,35,518.1,645.6
4,108.0,8,36,468.8,572.6
4,108.0,8,36,424.2,487.9
4,108.0,8,36,441.5,528.6
4,108.0,8,36,528.6,645.6
4,108.0,8,36,528.6,645.6
4,108.0,8,36,528.6,658.6
4,108.0,8,36,468.8,561.2
4,108.0,8,37,459.5,572.6
4,108.0,8,37,361.5,432.7
4,108.0,8,36,441.5,528.6
4,108.0,8,37,441.5,550.1
4,108.0,8,36,432.7,518.1
4,108.0,8,37,407.5,497.8
4,108.0,8,37,487.9,596
4,108.0,8,37,407.5,487.9
4,108.0,8,37,487.9,608
4,108.0,8,37,645.6,772.9
4,108.0,8,37,561.2,671.9
4,108.0,8,37,528.6,645.6
4,108.0,8,38,497.8,620.3
4,108.0,8,38,478.3,584.2
4,108.0,8,38,518.1,620.3
4,108.0,8,38,407.5,507.8
4,108.0,8,38,441.5,539.2
4,108.0,8,38,459.5,561.2
4,108.0,8,38,518.1,645.6
4,108.0,8,38,507.8,608
4,108.0,8,38,432.7,539.2
4,108.0,8,38,459.5,561.2
4,108.0,8,33,497.8,596
4,108.0,8,35,487.9,596
4,108.0,8,36,441.5,561.2
4,108.0,8,36,478.3,572.6
4,108.0,8,36,468.8,584.2
4,108.0,8,36,459.5,550.1
4,108.0,8,36,539.2,658.6
4,108.0,8,36,424.2,497.8
4,108.0,8,36,497.8,608
4,108.0,8,36,415.8,497.8
4,108.0,8,36,424.2,507.8
4,108.0,8,36,468.8,608
4,108.0,8,36,497.8,620.3
4,108.0,8,36,518.1,620.3
4,108.0,8,36,424.2,507.8
4,108.0,8,37,407.5,487.9
4,108.0,8,36,497.8,620.3
4,108.0,8,37,487.9,596
4,108.0,8,37,608,757.6
4,108.0,8,37,415.8,497.8
4,108.0,8,37,539.2,658.6
4,108.0,8,37,441.5,539.2
4,108.0,8,37,478.3,572.6
4,108.0,8,37,383.8,450.4
4,108.0,8,37,518.1,620.3
4,108.0,8,37,459.5,584.2
4,108.0,8,37,518.1,632.8
4,108.0,8,37,468.8,561.2
4,108.0,8,37,561.2,671.9
4,108.0,8,36,478.3,584.2
4,108.0,8,36,497.8,608
4,108.0,8,37,550.1,658.6
4,108.0,8,37,424.2,507.8
4,108.0,8,37,468.8,584.2
4,108.0,8,37,487.9,608
4,108.0,8,37,361.5,441.5
4,108.0,8,37,507.8,608
4,108.0,8,37,391.6,468.8
4,108.0,8,37,550.1,685.5
4,108.0,8,37,518.1,632.8
4,108.0,8,37,528.6,645.6
4,108.0,8,37,518.1,632.8
4,108.0,8,37,450.4,596
4,108.0,8,38,487.9,608
4,108.0,8,38,497.8,596
4,108.0,8,38,507.8,632.8
4,108.0,8,38,528.6,620.3
4,108.0,8,38,340.4,415.8
4,108.0,8,38,497.8,596
4,108.0,8,38,450.4,561.2
4,108.0,8,38,424.2,518.1
4,108.0,8,38,497.8,632.8
4,108.0,8,38,497.8,608
4,108.0,8,38,441.5,528.6
4,108.0,8,38,539.2,671.9
4,108.0,8,33,620.3,727.9
4,108.0,8,35,478.3,596
4,108.0,8,38,424.2,507.8
4,108.0,8,38,450.4,550.1
4,108.0,8,38,507.8,620.3
4,108.0,8,38,320.6,415.8
4,108.0,8,38,459.5,550.1
4,108.0,8,38,497.8,608
4,108.0,8,38,459.5,561.2
4,108.0,8,38,407.5,507.8
4,108.0,8,38,497.8,620.3
4,108.0,8,38,468.8,608
4,108.0,8,38,468.8,584.2
4,108.0,8,38,391.6,459.5
4,108.0,8,38,478.3,584.2
4,108.0,8,38,383.8,478.3
4,108.0,8,38,478.3,584.2
4,108.0,8,39,497.8,645.6
4,108.0,8,38,441.5,528.6
4,108.0,8,38,407.5,497.8
4,108.0,8,38,468.8,561.2
4,108.0,8,38,507.8,620.3
4,108.0,8,38,487.9,632.8
4,108.0,8,38,487.9,584.2
4,108.0,8,38,478.3,572.6
4,108.0,8,38,518.1,645.6
4,108.0,8,33,450.4,561.2
4,108.0,8,35,450.4,572.6
4,108.0,8,33,424.2,507.8
4,108.0,8,36,550.1,671.9
4,108.0,8,36,459.5,550.1
4,108.0,8,37,487.9,596
4,108.0,8,37,507.8,632.8
4,108.0,8,37,478.3,584.2
4,108.0,8,37,468.8,572.6
4,108.0,8,38,478.3,596
4,108.0,8,38,487.9,608
4,108.0,8,37,432.7,518.1
4,108.0,8,36,450.4,539.2
4,108.0,8,36,459.5,550.1
4,108.0,8,37,468.8,572.6
4,108.0,8,37,497.8,596
4,108.0,8,37,487.9,596
4,108.0,8,37,459.5,561.2
4,108.0,8,37,399.5,468.8
4,108.0,8,37,487.9,596
4,108.0,8,37,584.2,685.5
4,108.0,8,36,415.8,507.8
4,108.0,8,37,478.3,608
4,108.0,8,37,507.8,608
4,108.0,8,37,468.8,584.2
4,108.0,8,37,497.8,608
4,108.0,8,36,432.7,539.2
4,108.0,8,37,487.9,584.2
4,108.0,8,37,497.8,608
4,108.0,8,37,539.2,658.6
4,108.0,8,37,487.9,584.2
4,108.0,8,38,450.4,572.6
4,108.0,8,38,518.1,596
4,108.0,8,38,528.6,658.6
4,108.0,8,38,415.8,507.8
4,108.0,8,38,507.8,596
4,108.0,8,38,539.2,658.6
4,108.0,8,38,539.2,658.6
4,108.0,8,38,487.9,608
4,108.0,8,39,497.8,596
4,108.0,8,38,383.8,468.8
4,108.0,8,38,561.2,658.6
4,108.0,8,38,459.5,550.1
4,108.0,8,38,415.8,507.8
4,108.0,8,38,399.5,487.9
4,108.0,8,38,507.8,645.6
4,108.0,8,38,507.8,620.3
4,108.0,8,38,415.8,507.8
4,108.0,8,38,528.6,632.8
4,108.0,8,38,478.3,572.6
4,108.0,8,38,415.8,518.1
4,108.0,8,38,487.9,596
4,108.0,8,38,487.9,608
4,108.0,8,38,415.8,487.9
4,108.0,8,38,450.4,528.6
4,108.0,8,38,459.5,572.6
4,108.0,8,38,399.5,487.9
4,108.0,8,38,487.9,671.9
4,108.0,8,38,450.4,561.2
4,108.0,8,38,478.3,584.2
4,108.0,8,39,528.6,645.6
4,108.0,8,38,671.9,788.5
4,108.0,8,38,424.2,539.2
4,108.0,8,38,415.8,507.8
4,108.0,8,38,407.5,478.3
4,108.0,8,38,415.8,507.8
4,108.0,8,38,478.3,596
4,108.0,8,38,468.8,608
4,108.0,8,38,432.7,528.6
4,108.0,8,38,528.6,645.6
4,108.0,8,38,415.8,487.9
4,108.0,8,38,507.8,620.3
4,108.0,8,37,361.5,441.5
4,108.0,8,37,432.7,550.1
4,108.0,8,38,487.9,596
4,108.0,8,38,450.4,550.1
4,108.0,8,38,450.4,539.2
4,108.0,8,38,507.8,620.3
4,108.0,8,38,478.3,561.2
4,108.0,8,38,450.4,550.1
4,108.0,8,38,487.9,608
4,108.0,8,38,539.2,658.6
4,108.0,8,38,518.1,632.8
4,108.0,8,38,518.1,658.6
4,108.0,8,38,528.6,645.6
4,108.0,8,38,441.5,539.2
4,108.0,8,33,459.5,561.2
4,108.0,8,36,432.7,539.2
4,108.0,8,36,497.8,596
4,108.0,8,36,539.2,632.8
4,108.0,8,36,459.5,561.2
4,108.0,8,38,450.4,539.2
4,108.0,8,37,632.8,757.6
4,108.0,8,34,584.2,727.9
4,108.0,8,39,432.7,528.6
4,108.0,8,38,441.5,528.6
4,108.0,8,38,432.7,528.6
4,108.0,8,38,432.7,497.8
4,108.0,8,38,518.1,632.8
4,108.0,8,38,596,713.5
4,108.0,8,39,441.5,550.1
4,108.0,8,38,487.9,596
4,108.0,8,38,376.2,468.8
4,108.0,8,38,478.3,596
4,108.0,8,38,497.8,620.3
4,108.0,8,34,620.3,772.9
4,108.0,8,38,383.8,478.3
4,108.0,8,38,497.8,608
4,108.0,8,38,528.6,645.6
4,108.0,8,38,407.5,507.8
4,108.0,8,38,441.5,528.6
4,108.0,8,38,478.3,584.2
4,108.0,8,38,450.4,550.1
4,108.0,8,38,459.5,550.1
4,108.0,8,38,518.1,632.8
4,108.0,8,38,572.6,699.4
4,108.0,8,38,459.5,572.6
4,108.0,8,38,497.8,608
4,108.0,8,38,432.7,528.6
4,108.0,8,38,561.2,685.5
4,108.0,8,38,459.5,561.2
4,108.0,8,38,407.5,487.9
4,108.0,8,38,391.6,459.5
4,108.0,8,38,497.8,620.3
4,108.0,8,38,450.4,572.6
4,108.0,8,38,487.9,608
4,108.0,8,38,450.4,584.2
4,108.0,8,38,478.3,608
4,108.0,8,38,441.5,550.1
4,108.0,8,38,539.2,658.6
4,108.0,8,33,550.1,671.9
4,108.0,8,32,468.8,596
4,108.0,8,36,584.2,699.4
4,108.0,8,36,450.4,528.6
4,108.0,8,36,459.5,572.6
4,108.0,8,36,441.5,518.1
4,108.0,8,36,487.9,584.2
4,108.0,8,36,507.8,608
4,108.0,8,36,407.5,487.9
4,108.0,8,36,468.8,572.6
4,108.0,8,36,572.6,671.9
4,108.0,8,37,518.1,608
4,108.0,8,36,376.2,441.5
4,108.0,8,36,487.9,596
4,108.0,8,36,450.4,528.6
4,108.0,8,36,478.3,584.2
4,108.0,8,36,376.2,450.4
4,108.0,8,36,424.2,528.6
4,108.0,8,36,497.8,608
4,108.0,8,36,497.8,632.8
4,108.0,8,37,441.5,518.1
4,108.0,8,37,478.3,584.2
4,108.0,8,37,424.2,497.8
4,108.0,8,37,487.9,620.3
4,108.0,8,37,539.2,658.6
4,108.0,8,36,376.2,450.4
4,108.0,8,36,459.5,561.2
4,108.0,8,36,487.9,608
4,108.0,8,37,478.3,572.6
4,108.0,8,37,468.8,572.6
4,108.0,8,37,550.1,658.6
4,108.0,8,37,468.8,561.2
4,108.0,8,37,424.2,507.8
4,108.0,8,37,478.3,572.6
4,108.0,8,38,432.7,539.2
4,108.0,8,38,459.5,550.1
4,108.0,8,38,550.1,671.9
4,108.0,8,38,432.7,507.8
4,108.0,8,37,528.6,645.6
4,108.0,8,37,468.8,539.2
4,108.0,8,37,391.6,450.4
4,108.0,8,37,518.1,632.8
4,108.0,8,37,487.9,584.2
4,108.0,8,37,441.5,518.1
4,108.0,8,37,561.2,685.5
4,108.0,8,37,497.8,620.3
4,108.0,8,37,507.8,632.8
4,108.0,8,37,478.3,584.2
4,108.0,8,37,450.4,518.1
4,108.0,8,37,415.8,528.6
4,108.0,8,37,528.6,645.6
4,108.0,8,37,432.7,518.1
4,108.0,8,36,424.2,507.8
4,108.0,8,36,450.4,539.2
4,108.0,8,33,407.5,487.9
4,108.0,8,36,478.3,572.6
4,108.0,8,33,432.7,528.6
4,108.0,8,38,383.8,487.9
4,108.0,8,33,550.1,671.9
4,108.0,8,35,468.8,584.2
4,108.0,8,33,459.5,561.2
4,108.0,8,34,432.7,518.1
4,108.0,8,35,487.9,584.2
4,108.0,8,36,441.5,550.1
4,108.0,8,36,487.9,584.2
4,108.0,8,36,528.6,685.5
4,108.0,8,37,507.8,608
4,108.0,8,37,415.8,497.8
4,108.0,8,36,368.8,441.5
4,108.0,8,36,424.2,507.8
4,108.0,8,36,518.1,608
4,108.0,8,36,450.4,539.2
4,108.0,8,36,497.8,584.2
4,108.0,8,37,478.3,561.2
4,108.0,8,37,459.5,572.6
4,108.0,8,37,478.3,561.2
4,108.0,8,37,478.3,572.6
4,108.0,8,37,507.8,620.3
4,108.0,8,37,468.8,550.1
4,108.0,8,38,539.2,671.9
4,108.0,8,37,424.2,518.1
